frame,time_sec,track_id,center_x,center_y,collision_flag
161,8.05,212,889,536,0
162,8.1,1,1243,41,0
162,8.1,41,1495,970,0
162,8.1,64,863,364,0
162,8.1,70,1098,715,0
162,8.1,75,687,223,0
162,8.1,89,876,439,0
162,8.1,95,1259,806,0
162,8.1,113,1019,541,0
162,8.1,134,1382,1063,0
162,8.1,143,1180,628,0
162,8.1,146,725,207,0
162,8.1,192,1242,976,0
162,8.1,193,1060,667,0
162,8.1,195,1306,1041,0
162,8.1,196,1275,20,0
162,8.1,201,1192,659,0
162,8.1,207,631,212,0
162,8.1,208,604,126,0
162,8.1,211,593,302,0
162,8.1,213,989,506,0
162,8.1,214,547,13,0
162,8.1,215,510,14,0
163,8.15,1,1241,44,0
163,8.15,41,1475,949,0
163,8.15,64,866,368,0
163,8.15,70,1092,699,0
163,8.15,75,688,227,0
163,8.15,89,880,444,0
163,8.15,95,1266,814,0
163,8.15,113,1024,546,0
163,8.15,134,1391,1068,0
163,8.15,143,1184,633,0
163,8.15,146,729,210,0
163,8.15,192,1249,986,0
163,8.15,195,1312,1040,0
163,8.15,196,1280,25,0
163,8.15,201,1196,664,0
163,8.15,207,634,215,0
163,8.15,208,606,128,0
163,8.15,211,597,303,0
163,8.15,213,993,511,0
163,8.15,214,543,14,0
163,8.15,216,1525,995,0
164,8.2,1,1228,40,0
164,8.2,41,1483,957,0
164,8.2,64,870,372,0
164,8.2,70,1071,680,0
164,8.2,75,691,230,0
164,8.2,89,884,448,0
164,8.2,95,1245,790,0
164,8.2,113,1027,551,0
164,8.2,143,1189,638,0
164,8.2,146,730,212,0
164,8.2,192,1256,988,0
164,8.2,195,1318,1054,0
164,8.2,196,1277,18,0
164,8.2,201,1201,669,0
164,8.2,207,637,218,0
164,8.2,208,607,129,0
164,8.2,211,602,305,0
164,8.2,213,997,516,0
164,8.2,214,546,14,0
164,8.2,216,1533,1005,0
164,8.2,217,1291,845,0
164,8.2,218,1110,729,0
164,8.2,219,1150,613,0
164,8.2,220,616,37,0
165,8.25,1,1236,37,0
165,8.25,41,1491,965,0
165,8.25,64,873,375,0
165,8.25,70,1078,686,0
165,8.25,75,694,234,0
165,8.25,89,889,454,0
165,8.25,113,1031,557,0
165,8.25,143,1194,643,0
165,8.25,146,733,215,0
165,8.25,192,1263,1005,0
165,8.25,195,1324,1059,0
165,8.25,196,1275,17,0
165,8.25,201,1205,674,0
165,8.25,207,639,222,0
165,8.25,208,609,132,0
165,8.25,211,604,307,0
165,8.25,213,1002,521,0
165,8.25,214,547,15,0
165,8.25,216,1541,1013,0
165,8.25,217,1281,829,0
165,8.25,218,1117,737,0
165,8.25,221,1204,51,0
165,8.25,222,513,15,0
166,8.3,1,1222,39,0
166,8.3,41,1498,973,0
166,8.3,64,877,379,0
166,8.3,70,1084,694,0
166,8.3,75,696,237,0
166,8.3,89,893,459,0
166,8.3,113,1037,554,0
166,8.3,143,1199,648,0
166,8.3,146,736,218,0
166,8.3,192,1277,1014,0
166,8.3,195,1319,1063,0
166,8.3,196,1270,17,0
166,8.3,201,1210,679,0
166,8.3,207,642,226,0
166,8.3,208,611,134,0
166,8.3,213,1007,526,0
166,8.3,214,547,16,0
166,8.3,216,1549,1021,0
166,8.3,217,1287,836,0
166,8.3,218,1122,744,0
166,8.3,223,1159,622,0
167,8.35,1,1231,35,0
167,8.35,41,1505,980,0
167,8.35,64,880,383,0
167,8.35,70,1115,727,0
167,8.35,75,701,240,0
167,8.35,89,897,464,0
167,8.35,113,1042,559,0
167,8.35,143,1204,653,0
167,8.35,146,739,221,0
167,8.35,192,1284,1025,0
167,8.35,195,1331,1068,0
167,8.35,201,1216,685,0
167,8.35,207,645,230,0
167,8.35,208,613,136,0
167,8.35,213,1011,532,0
167,8.35,214,550,16,0
167,8.35,216,1557,1029,0
167,8.35,217,1295,844,0
167,8.35,224,616,310,0
167,8.35,225,622,41,0
167,8.35,226,515,18,0
168,8.4,1,1218,34,0
168,8.4,41,1512,988,0
168,8.4,64,883,387,0
168,8.4,70,1094,707,0
168,8.4,75,702,244,0
168,8.4,89,901,470,0
168,8.4,113,1046,570,0
168,8.4,143,1209,658,0
168,8.4,146,741,223,0
168,8.4,192,1290,1030,0
168,8.4,201,1222,690,0
168,8.4,207,648,233,0
168,8.4,208,615,138,0
168,8.4,213,1016,537,0
168,8.4,214,554,17,0
168,8.4,216,1564,1037,0
168,8.4,217,1301,852,0
168,8.4,224,618,313,0
168,8.4,226,516,20,0
168,8.4,227,1134,758,0
169,8.45,1,1217,34,0
169,8.45,41,1519,995,0
169,8.45,64,887,391,0
169,8.45,70,1100,714,0
169,8.45,75,706,248,0
169,8.45,89,906,475,0
169,8.45,113,1050,574,0
169,8.45,143,1214,664,0
169,8.45,146,744,226,0
169,8.45,192,1297,1034,0
169,8.45,201,1226,696,0
169,8.45,207,651,237,0
169,8.45,208,617,141,0
169,8.45,213,1020,542,0
169,8.45,214,556,17,0
169,8.45,216,1572,1043,0
169,8.45,217,1307,858,0
169,8.45,224,620,314,0
169,8.45,227,1141,765,0
169,8.45,228,1174,638,0
169,8.45,229,626,43,0
170,8.5,1,1223,31,0
170,8.5,41,1526,1002,0
170,8.5,64,891,394,0
170,8.5,70,1134,749,0
170,8.5,75,709,252,0
170,8.5,89,910,481,0
170,8.5,113,1056,576,0
170,8.5,143,1220,670,0
170,8.5,146,747,239,0
170,8.5,192,1304,1038,0
170,8.5,201,1233,703,0
170,8.5,207,654,241,0
170,8.5,208,618,143,0
170,8.5,213,1025,548,0
170,8.5,214,558,18,0
170,8.5,216,1579,1047,0
170,8.5,217,1313,866,0
170,8.5,224,625,317,0
170,8.5,230,519,22,0
171,8.55,1,1221,28,0
171,8.55,41,1534,1010,0
171,8.55,64,894,398,0
171,8.55,70,1112,729,0
171,8.55,75,714,255,0
171,8.55,89,915,486,0
171,8.55,113,1063,590,0
171,8.55,143,1237,694,0
171,8.55,146,750,242,0
171,8.55,192,1303,1042,0
171,8.55,207,658,245,0
171,8.55,208,620,145,0
171,8.55,213,1030,553,0
171,8.55,214,554,19,0
171,8.55,216,1586,1051,0
171,8.55,217,1319,872,0
171,8.55,224,628,319,0
171,8.55,231,1154,780,0
171,8.55,232,1185,651,0
172,8.6,1,1219,27,0
172,8.6,41,1542,1018,0
172,8.6,64,898,402,0
172,8.6,70,1146,763,0
172,8.6,75,715,259,0
172,8.6,89,920,491,0
172,8.6,113,1065,586,0
172,8.6,143,1242,700,0
172,8.6,146,755,240,0
172,8.6,192,1293,1047,0
172,8.6,207,661,249,0
172,8.6,208,622,147,0
172,8.6,213,1034,558,0
172,8.6,214,556,19,0
172,8.6,216,1592,1055,0
172,8.6,217,1325,879,0
172,8.6,224,634,320,0
172,8.6,232,1190,655,0
172,8.6,233,1334,1068,0
173,8.65,1,1217,26,0
173,8.65,41,1549,1026,0
173,8.65,64,901,406,0
173,8.65,70,1126,742,0
173,8.65,75,718,263,0
173,8.65,89,924,496,0
173,8.65,113,1071,601,0
173,8.65,143,1249,708,0
173,8.65,146,755,248,0
173,8.65,192,1300,1051,0
173,8.65,207,664,254,0
173,8.65,208,624,149,0
173,8.65,213,1039,562,0
173,8.65,214,562,20,0
173,8.65,216,1598,1059,0
173,8.65,217,1331,885,0
173,8.65,224,637,323,0
173,8.65,234,1167,796,0
173,8.65,235,634,48,0
173,8.65,236,522,27,0
174,8.7,1,1214,24,0
174,8.7,41,1580,1042,0
174,8.7,64,905,410,0
174,8.7,70,1130,750,0
174,8.7,75,721,267,0
174,8.7,89,929,501,0
174,8.7,113,1075,602,0
174,8.7,143,1256,714,0
174,8.7,146,758,251,0
174,8.7,192,1307,1056,0
174,8.7,207,667,257,0
174,8.7,208,626,152,0
174,8.7,213,1044,568,0
174,8.7,214,563,21,0
174,8.7,217,1337,893,0
174,8.7,224,641,325,0
174,8.7,234,1173,804,0
174,8.7,237,1203,668,0
175,8.75,1,1211,22,0
175,8.75,41,1565,1042,0
175,8.75,64,909,414,0
175,8.75,70,1138,758,0
175,8.75,75,731,271,0
175,8.75,89,933,507,0
175,8.75,113,1080,603,0
175,8.75,143,1262,721,0
175,8.75,146,760,254,0
175,8.75,192,1314,1060,0
175,8.75,207,670,262,0
175,8.75,208,628,154,0
175,8.75,213,1049,573,0
175,8.75,214,564,21,0
175,8.75,217,1343,900,0
175,8.75,224,643,328,0
175,8.75,234,1179,812,0
175,8.75,237,1209,675,0
175,8.75,238,1611,1067,0
176,8.8,1,1210,22,0
176,8.8,41,1574,1050,0
176,8.8,64,912,418,0
176,8.8,70,1145,765,0
176,8.8,75,727,274,0
176,8.8,89,938,513,0
176,8.8,113,1086,609,0
176,8.8,143,1269,728,0
176,8.8,146,764,256,0
176,8.8,192,1325,1065,0
176,8.8,207,674,266,0
176,8.8,208,631,157,0
176,8.8,213,1054,577,0
176,8.8,214,566,23,0
176,8.8,217,1349,906,0
176,8.8,224,652,330,0
176,8.8,234,1186,819,0
176,8.8,237,1215,681,0
176,8.8,239,640,50,0
177,8.85,41,1580,1054,0
177,8.85,64,916,422,0
177,8.85,70,1151,773,0
177,8.85,75,743,276,0
177,8.85,89,943,519,0
177,8.85,113,1092,615,0
177,8.85,143,1277,735,0
177,8.85,207,677,271,0
177,8.85,208,633,159,0
177,8.85,213,1059,584,0
177,8.85,214,567,24,0
177,8.85,217,1356,913,0
177,8.85,224,655,332,0
177,8.85,234,1194,828,0
177,8.85,237,1221,688,0
177,8.85,240,527,32,0
178,8.9,41,1589,1059,0
178,8.9,64,919,426,0
178,8.9,70,1157,780,0
178,8.9,75,752,280,0
178,8.9,89,948,525,0
178,8.9,113,1097,621,0
178,8.9,143,1283,742,0
178,8.9,207,681,275,0
178,8.9,208,635,162,0
178,8.9,213,1064,590,0
178,8.9,214,568,25,0
178,8.9,217,1362,920,0
178,8.9,224,657,335,0
178,8.9,234,1200,836,0
178,8.9,240,528,33,0
179,8.95,41,1598,1063,0
179,8.95,64,923,431,0
179,8.95,70,1164,788,0
179,8.95,75,749,283,0
179,8.95,89,952,530,0
179,8.95,113,1102,627,0
179,8.95,143,1289,749,0
179,8.95,207,685,279,0
179,8.95,208,637,165,0
179,8.95,213,1069,595,0
179,8.95,214,569,26,0
179,8.95,217,1369,928,0
179,8.95,224,662,338,0
179,8.95,234,1210,845,0
179,8.95,241,1205,29,0
180,9.0,41,1606,1068,0
180,9.0,64,927,434,0
180,9.0,70,1171,796,0
180,9.0,75,759,287,0
180,9.0,89,954,536,0
180,9.0,113,1108,632,0
180,9.0,143,1297,755,0
180,9.0,207,689,284,0
180,9.0,208,639,168,0
180,9.0,213,1074,600,0
180,9.0,214,566,31,0
180,9.0,217,1376,935,0
180,9.0,224,664,340,0
180,9.0,234,1218,856,0
180,9.0,241,1204,18,0
180,9.0,242,1240,707,0
181,9.05,64,930,439,0
181,9.05,70,1177,804,0
181,9.05,75,754,290,0
181,9.05,89,958,540,0
181,9.05,113,1112,638,0
181,9.05,143,1302,763,0
181,9.05,207,692,289,0
181,9.05,208,642,170,0
181,9.05,213,1079,606,0
181,9.05,214,572,30,0
181,9.05,217,1384,944,0
181,9.05,224,665,343,0
181,9.05,234,1225,865,0
181,9.05,241,1204,27,0
181,9.05,243,531,37,0
182,9.1,64,934,443,0
182,9.1,70,1184,813,0
182,9.1,75,756,293,0
182,9.1,89,963,546,0
182,9.1,113,1118,644,0
182,9.1,143,1309,769,0
182,9.1,207,696,293,0
182,9.1,208,644,173,0
182,9.1,213,1084,612,0
182,9.1,214,573,30,0
182,9.1,217,1391,952,0
182,9.1,224,668,346,0
182,9.1,234,1232,871,0
182,9.1,241,1201,27,0
183,9.15,64,938,447,0
183,9.15,70,1194,827,0
183,9.15,75,768,297,0
183,9.15,89,968,552,0
183,9.15,113,1123,650,0
183,9.15,143,1315,775,0
183,9.15,207,700,298,0
183,9.15,208,646,176,0
183,9.15,213,1088,617,0
183,9.15,214,569,37,0
183,9.15,217,1400,961,0
183,9.15,224,674,349,0
183,9.15,234,1240,882,0
183,9.15,244,657,58,0
184,9.2,64,941,452,0
184,9.2,70,1201,835,0
184,9.2,75,762,307,0
184,9.2,89,972,557,0
184,9.2,113,1128,655,0
184,9.2,143,1322,783,0
184,9.2,207,704,303,0
184,9.2,208,649,179,0
184,9.2,213,1093,622,0
184,9.2,214,570,38,0
184,9.2,217,1407,970,0
184,9.2,224,677,352,0
184,9.2,234,1247,885,0
184,9.2,245,783,278,0
184,9.2,246,617,196,0
184,9.2,247,534,40,0
185,9.25,64,946,455,0
185,9.25,70,1208,844,0
185,9.25,75,773,304,0
185,9.25,89,977,563,0
185,9.25,113,1133,661,0
185,9.25,143,1328,789,0
185,9.25,207,708,308,0
185,9.25,208,652,182,0
185,9.25,213,1098,628,0
185,9.25,214,576,34,0
185,9.25,217,1416,979,0
185,9.25,224,681,354,0
185,9.25,234,1255,897,0
185,9.25,248,1014,695,0
185,9.25,249,662,61,0
186,9.3,64,949,459,0
186,9.3,70,1215,852,0
186,9.3,75,769,316,0
186,9.3,89,982,569,0
186,9.3,113,1139,667,0
186,9.3,143,1322,776,0
186,9.3,207,712,314,0
186,9.3,208,655,185,0
186,9.3,213,1104,633,0
186,9.3,214,573,41,0
186,9.3,217,1424,988,0
186,9.3,224,685,358,0
186,9.3,234,1262,906,0
186,9.3,250,1342,812,0
186,9.3,251,786,274,0
186,9.3,252,622,204,0
186,9.3,253,538,47,0
187,9.35,64,953,463,0
187,9.35,70,1222,861,0
187,9.35,75,773,320,0
187,9.35,89,987,575,0
187,9.35,113,1144,673,0
187,9.35,143,1327,782,0
187,9.35,207,716,319,0
187,9.35,208,657,188,0
187,9.35,213,1109,640,0
187,9.35,214,574,40,0
187,9.35,217,1433,998,0
187,9.35,224,687,361,0
187,9.35,234,1270,918,0
187,9.35,250,1347,817,0
187,9.35,251,790,287,0
187,9.35,252,626,207,0
187,9.35,254,668,62,0
188,9.4,64,957,467,0
188,9.4,70,1229,869,0
188,9.4,75,777,324,0
188,9.4,89,992,581,0
188,9.4,113,1150,679,0
188,9.4,143,1333,788,0
188,9.4,207,721,324,0
188,9.4,208,660,191,0
188,9.4,213,1114,645,0
188,9.4,214,575,41,0
188,9.4,217,1407,970,0
188,9.4,224,691,364,0
188,9.4,234,1278,927,0
188,9.4,250,1347,823,0
188,9.4,251,797,296,0
188,9.4,252,629,211,0
188,9.4,254,671,64,0
188,9.4,255,1465,1035,0
189,9.45,64,960,472,0
189,9.45,70,1237,878,0
189,9.45,75,780,329,0
189,9.45,89,997,587,0
189,9.45,113,1156,686,0
189,9.45,143,1351,813,0
189,9.45,207,725,330,0
189,9.45,208,662,194,0
189,9.45,213,1120,651,0
189,9.45,214,576,43,0
189,9.45,217,1419,980,0
189,9.45,224,693,367,0
189,9.45,234,1285,933,0
189,9.45,251,795,293,0
189,9.45,252,632,215,0
189,9.45,254,674,65,0
189,9.45,255,1474,1040,0
189,9.45,256,541,51,0
189,9.45,257,1145,16,0
190,9.5,64,964,476,0
190,9.5,70,1244,887,0
190,9.5,75,784,333,0
190,9.5,89,1002,592,0
190,9.5,113,1161,691,0
190,9.5,143,1343,799,0
190,9.5,207,729,335,0
190,9.5,208,665,198,0
190,9.5,213,1125,657,0
190,9.5,214,578,43,0
190,9.5,224,696,370,0
190,9.5,234,1293,942,0
190,9.5,251,798,296,0
190,9.5,254,677,65,0
190,9.5,255,1459,1018,0
190,9.5,258,1357,835,0
191,9.55,64,968,480,0
191,9.55,70,1278,920,0
191,9.55,75,793,327,0
191,9.55,89,1007,599,0
191,9.55,113,1168,698,0
191,9.55,143,1348,804,0
191,9.55,207,733,340,0
191,9.55,208,668,201,0
191,9.55,213,1130,664,0
191,9.55,214,579,44,0
191,9.55,224,699,374,0
191,9.55,254,680,67,0
191,9.55,255,1467,1023,0
191,9.55,258,1364,841,0
191,9.55,259,639,223,0
191,9.55,260,544,54,0
191,9.55,261,436,13,0
192,9.6,64,972,485,0
192,9.6,70,1258,903,0
192,9.6,75,791,343,0
192,9.6,89,1012,604,0
192,9.6,113,1173,705,0
192,9.6,143,1354,810,0
192,9.6,207,738,346,0
192,9.6,208,670,204,0
192,9.6,213,1136,670,0
192,9.6,214,579,47,0
192,9.6,224,702,377,0
192,9.6,254,684,68,0
192,9.6,255,1457,1027,0
192,9.6,258,1368,847,0
192,9.6,259,642,227,0
192,9.6,260,544,53,0
192,9.6,262,1308,959,0
192,9.6,263,804,302,0
193,9.65,64,976,489,0
193,9.65,70,1266,912,0
193,9.65,75,795,347,0
193,9.65,89,1017,610,0
193,9.65,113,1179,711,0
193,9.65,143,1360,816,0
193,9.65,207,743,352,0
193,9.65,208,673,208,0
193,9.65,213,1142,677,0
193,9.65,214,582,49,0
193,9.65,224,703,380,0
193,9.65,254,688,68,0
193,9.65,255,1466,1032,0
193,9.65,258,1374,853,0
193,9.65,259,645,232,0
193,9.65,260,545,54,0
193,9.65,262,1316,968,0
193,9.65,263,808,306,0
193,9.65,264,1054,742,0
193,9.65,265,437,15,0
194,9.7,64,980,494,0
194,9.7,70,1269,914,0
194,9.7,75,807,338,0
194,9.7,89,1022,617,0
194,9.7,113,1186,719,0
194,9.7,143,1366,822,0
194,9.7,207,748,358,0
194,9.7,208,676,211,0
194,9.7,213,1147,683,0
194,9.7,214,583,51,0
194,9.7,224,706,384,0
194,9.7,254,692,71,0
194,9.7,255,1468,1036,0
194,9.7,258,1380,859,0
194,9.7,259,648,236,0
194,9.7,260,548,59,0
194,9.7,262,1323,977,0
194,9.7,264,1060,749,0
194,9.7,265,438,15,0
195,9.75,64,984,498,0
195,9.75,70,1276,923,0
195,9.75,75,806,331,0
195,9.75,89,1027,623,0
195,9.75,113,1191,725,0
195,9.75,143,1372,828,0
195,9.75,207,752,364,0
195,9.75,208,678,214,0
195,9.75,213,1153,689,0
195,9.75,214,583,50,0
195,9.75,224,709,387,0
195,9.75,254,695,71,0
195,9.75,255,1474,1041,0
195,9.75,258,1386,865,0
195,9.75,259,651,240,0
195,9.75,262,1330,987,0
195,9.75,264,1066,756,0
196,9.8,64,989,502,0
196,9.8,70,1283,931,0
196,9.8,75,814,335,0
196,9.8,89,1032,629,0
196,9.8,113,1197,731,0
196,9.8,143,1390,855,0
196,9.8,207,757,370,0
196,9.8,208,681,217,0
196,9.8,213,1158,695,0
196,9.8,214,585,50,0
196,9.8,224,712,390,0
196,9.8,254,699,72,0
196,9.8,255,1474,1044,0
196,9.8,259,655,245,0
196,9.8,262,1339,996,0
196,9.8,264,1072,764,0
196,9.8,266,1325,793,0
196,9.8,267,549,57,0
196,9.8,268,440,17,0
197,9.85,64,993,507,0
197,9.85,70,1291,940,0
197,9.85,75,813,349,0
197,9.85,89,1037,634,0
197,9.85,113,1203,738,0
197,9.85,143,1384,841,0
197,9.85,207,762,376,0
197,9.85,208,684,221,0
197,9.85,213,1164,701,0
197,9.85,214,585,53,0
197,9.85,224,714,394,0
197,9.85,254,703,73,0
197,9.85,255,1480,1049,0
197,9.85,259,659,250,0
197,9.85,262,1346,1004,0
197,9.85,264,1078,772,0
197,9.85,266,1330,799,0
197,9.85,267,551,63,0
197,9.85,268,441,19,0
197,9.85,269,1398,878,0
198,9.9,64,997,512,0
198,9.9,70,1298,949,0
198,9.9,75,815,369,0
198,9.9,89,1042,640,0
198,9.9,113,1209,744,0
198,9.9,143,1390,847,0
198,9.9,207,766,382,0
198,9.9,208,687,224,0
198,9.9,213,1170,708,0
198,9.9,214,586,53,0
198,9.9,224,717,398,0
198,9.9,254,707,74,0
198,9.9,255,1484,1053,0
198,9.9,259,662,254,0
198,9.9,262,1355,1011,0
198,9.9,264,1084,780,0
198,9.9,266,1336,805,0
198,9.9,267,551,61,0
198,9.9,269,1406,885,0
198,9.9,270,825,329,0
199,9.95,64,1001,517,0
199,9.95,75,819,374,0
199,9.95,89,1047,647,0
199,9.95,113,1215,751,0
199,9.95,143,1397,858,0
199,9.95,207,771,388,0
199,9.95,208,690,227,0
199,9.95,213,1175,714,0
199,9.95,214,588,54,0
199,9.95,224,720,401,0
199,9.95,254,711,75,0
199,9.95,255,1488,1057,0
199,9.95,259,666,258,0
199,9.95,262,1339,991,0
199,9.95,264,1097,799,0
199,9.95,266,1342,811,0
199,9.95,267,555,66,0
199,9.95,269,1416,893,0
199,9.95,270,825,326,0
199,9.95,271,443,21,0
200,10.0,64,1005,522,0
200,10.0,75,822,378,0
200,10.0,89,1052,653,0
200,10.0,113,1220,758,0
200,10.0,143,1404,865,0
200,10.0,207,775,394,0
200,10.0,208,692,230,0
200,10.0,213,1181,720,0
200,10.0,214,588,56,0
200,10.0,224,723,405,0
200,10.0,254,714,75,0
200,10.0,255,1494,1061,0
200,10.0,259,670,263,0
200,10.0,262,1314,968,0
200,10.0,264,1097,796,0
200,10.0,266,1348,817,0
200,10.0,267,554,64,0
200,10.0,269,1422,899,0
200,10.0,270,828,329,0
200,10.0,272,1373,1035,0
201,10.05,64,1010,526,0
201,10.05,75,826,382,0
201,10.05,89,1057,658,0
201,10.05,113,1227,765,0
201,10.05,143,1411,872,0
201,10.05,207,781,399,0
201,10.05,208,695,234,0
201,10.05,213,1187,727,0
201,10.05,214,589,57,0
201,10.05,224,725,408,0
201,10.05,254,719,76,0
201,10.05,255,1501,1064,0
201,10.05,259,673,268,0
201,10.05,262,1322,975,0
201,10.05,264,1110,816,0
201,10.05,266,1355,826,0
201,10.05,267,556,65,0
201,10.05,269,1430,907,0
201,10.05,270,820,339,0
201,10.05,272,1377,1046,0
201,10.05,273,445,24,0
202,10.1,64,1014,531,0
202,10.1,75,829,387,0
202,10.1,89,1062,664,0
202,10.1,113,1233,772,0
202,10.1,143,1432,898,0
202,10.1,207,785,406,0
202,10.1,208,698,237,0
202,10.1,213,1193,733,0
202,10.1,214,590,58,0
202,10.1,224,728,413,0
202,10.1,254,723,78,0
202,10.1,255,1508,1068,0
202,10.1,259,677,272,0
202,10.1,262,1331,988,0
202,10.1,264,1109,812,0
202,10.1,266,1362,832,0
202,10.1,267,558,71,0
202,10.1,270,819,325,0
202,10.1,272,1385,1051,0
202,10.1,273,446,25,0
203,10.15,64,1018,536,0
203,10.15,75,823,388,0
203,10.15,89,1067,671,0
203,10.15,113,1240,779,0
203,10.15,143,1440,906,0
203,10.15,207,790,412,0
203,10.15,208,700,240,0
203,10.15,213,1199,739,0
203,10.15,214,591,59,0
203,10.15,224,731,416,0
203,10.15,254,726,79,0
203,10.15,259,680,277,0
203,10.15,262,1339,998,0
203,10.15,264,1122,831,0
203,10.15,266,1369,840,0
203,10.15,267,558,69,0
203,10.15,270,837,329,0
203,10.15,272,1394,1056,0
203,10.15,273,447,26,0
204,10.2,64,1023,540,0
204,10.2,75,837,394,0
204,10.2,89,1073,677,0
204,10.2,113,1246,786,0
204,10.2,143,1448,914,0
204,10.2,207,795,418,0
204,10.2,208,703,242,0
204,10.2,213,1205,746,0
204,10.2,214,593,60,0
204,10.2,224,734,419,0
204,10.2,254,733,79,0
204,10.2,259,684,281,0
204,10.2,262,1347,1007,0
204,10.2,264,1122,827,0
204,10.2,266,1376,849,0
204,10.2,267,563,73,0
204,10.2,270,830,350,0
204,10.2,272,1401,1061,0
204,10.2,273,448,27,0
205,10.25,64,1027,546,0
205,10.25,75,837,399,0
205,10.25,89,1078,682,0
205,10.25,113,1252,793,0
205,10.25,143,1443,910,0
205,10.25,207,800,425,0
205,10.25,208,705,245,0
205,10.25,213,1211,753,0
205,10.25,214,594,65,0
205,10.25,224,737,423,0
205,10.25,259,688,286,0
205,10.25,262,1355,1017,0
205,10.25,264,1129,835,0
205,10.25,266,1384,855,0
205,10.25,267,562,74,0
205,10.25,270,829,347,0
205,10.25,273,449,29,0
205,10.25,274,1467,941,0
205,10.25,275,669,148,0
206,10.3,64,1031,550,0
206,10.3,75,844,403,0
206,10.3,89,1083,688,0
206,10.3,113,1248,782,0
206,10.3,143,1451,916,0
206,10.3,207,805,431,0
206,10.3,208,708,248,0
206,10.3,213,1217,759,0
206,10.3,214,595,63,0
206,10.3,224,739,426,0
206,10.3,259,691,290,0
206,10.3,262,1363,1026,0
206,10.3,264,1136,843,0
206,10.3,266,1397,870,0
206,10.3,267,561,72,0
206,10.3,270,836,346,0
206,10.3,274,1473,949,0
206,10.3,276,1259,810,0
206,10.3,277,740,80,0
207,10.35,64,1036,556,0
207,10.35,75,848,408,0
207,10.35,89,1089,695,0
207,10.35,113,1222,766,0
207,10.35,143,1458,924,0
207,10.35,207,810,437,0
207,10.35,208,710,251,0
207,10.35,214,598,67,0
207,10.35,224,743,431,0
207,10.35,259,695,294,0
207,10.35,262,1371,1035,0
207,10.35,264,1148,863,0
207,10.35,266,1405,878,0
207,10.35,267,564,78,0
207,10.35,270,840,361,0
207,10.35,274,1483,958,0
207,10.35,276,1265,813,0
207,10.35,278,673,152,0
208,10.4,64,1040,560,0
208,10.4,75,851,412,0
208,10.4,89,1094,701,0
208,10.4,113,1228,772,0
208,10.4,143,1468,933,0
208,10.4,207,815,444,0
208,10.4,208,712,254,0
208,10.4,214,597,65,0
208,10.4,224,746,434,0
208,10.4,259,699,300,0
208,10.4,262,1379,1044,0
208,10.4,264,1149,860,0
208,10.4,266,1407,882,0
208,10.4,267,564,76,0
208,10.4,270,839,347,0
208,10.4,274,1491,968,0
208,10.4,276,1272,824,0
208,10.4,278,674,154,0
208,10.4,279,455,34,0
209,10.45,64,1045,566,0
209,10.45,75,855,416,0
209,10.45,89,1100,708,0
209,10.45,113,1234,779,0
209,10.45,143,1474,937,0
209,10.45,207,821,451,0
209,10.45,208,714,256,0
209,10.45,214,598,66,0
209,10.45,224,749,438,0
209,10.45,259,703,305,0
209,10.45,262,1384,1048,0
209,10.45,264,1156,868,0
209,10.45,266,1422,894,0
209,10.45,267,566,77,0
209,10.45,270,847,357,0
209,10.45,274,1500,976,0
209,10.45,276,1277,824,0
209,10.45,278,677,157,0
210,10.5,64,1049,570,0
210,10.5,75,859,421,0
210,10.5,89,1105,715,0
210,10.5,113,1239,785,0
210,10.5,143,1484,951,0
210,10.5,207,826,457,0
210,10.5,208,717,260,0
210,10.5,214,600,68,0
210,10.5,224,753,442,0
210,10.5,259,707,310,0
210,10.5,262,1392,1052,0
210,10.5,264,1163,877,0
210,10.5,266,1430,903,0
210,10.5,267,569,83,0
210,10.5,270,846,354,0
210,10.5,274,1509,986,0
210,10.5,276,1283,832,0
210,10.5,278,679,159,0
210,10.5,280,454,36,0
211,10.55,64,1053,575,0
211,10.55,75,863,425,0
211,10.55,89,1111,722,0
211,10.55,113,1246,792,0
211,10.55,143,1493,955,0
211,10.55,207,831,464,0
211,10.55,208,719,262,0
211,10.55,214,601,69,0
211,10.55,224,756,446,0
211,10.55,259,711,314,0
211,10.55,262,1399,1057,0
211,10.55,264,1176,899,0
211,10.55,266,1438,911,0
211,10.55,267,568,80,0
211,10.55,270,854,365,0
211,10.55,274,1517,994,0
211,10.55,276,1289,839,0
211,10.55,278,681,161,0
211,10.55,280,455,37,0
212,10.6,64,1058,579,0
212,10.6,75,867,430,0
212,10.6,89,1118,730,0
212,10.6,113,1252,799,0
212,10.6,143,1501,962,0
212,10.6,207,837,471,0
212,10.6,208,722,265,0
212,10.6,214,603,70,0
212,10.6,224,759,450,0
212,10.6,259,715,319,0
212,10.6,262,1405,1061,0
212,10.6,264,1183,908,0
212,10.6,266,1446,918,0
212,10.6,267,570,82,0
212,10.6,270,858,369,0
212,10.6,274,1525,1002,0
212,10.6,276,1297,846,0
212,10.6,278,683,164,0
212,10.6,280,456,38,0
213,10.65,64,1062,584,0
213,10.65,75,871,435,0
213,10.65,89,1124,737,0
213,10.65,113,1258,805,0
213,10.65,143,1509,971,0
213,10.65,207,842,478,0
213,10.65,208,724,268,0
213,10.65,214,603,73,0
213,10.65,224,761,454,0
